"ID","State","County","County_/City/Parish","Officials","RegisterLink","SOELink","CountyNumber"
"2564","TX","Coke","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48081"
"2565","TX","Coleman","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48083"
"2566","TX","Collin","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48085"
"2567","TX","Collingsworth","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48087"
"2568","TX","Colorado","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48089"
"2569","TX","Comal","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48091"
"2570","TX","Comanche","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48093"
"2571","TX","Concho","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48095"
"2572","TX","Cooke","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48097"
"2573","TX","Coryell","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48099"
"2574","TX","Cottle","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48101"
"2575","TX","Crane","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48103"
"2576","TX","Crockett","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48105"
"2577","TX","Crosby","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48107"
"2578","TX","Culberson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48109"
"2579","TX","Dallam","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48111"
"2580","TX","Dallas","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48113"
"2581","TX","Dawson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48115"
"2582","TX","Deaf Smith","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48117"
"2583","TX","Delta","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48119"
"2584","TX","Denton","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48121"
"2585","TX","DeWitt","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48123"
"2586","TX","Dickens","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48125"
"2587","TX","Dimmit","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48127"
"2588","TX","Donley","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48129"
"2589","TX","Duval","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48131"
"2590","TX","Eastland","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48133"
"2591","TX","Ector","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48135"
"2592","TX","Edwards","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48137"
"2594","TX","El Paso","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48141"
"2593","TX","Ellis","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48139"
"2595","TX","Erath","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48143"
"2596","TX","Falls","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48145"
"2597","TX","Fannin","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48147"
"2598","TX","Fayette","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48149"
"2599","TX","Fisher","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48151"
"2600","TX","Floyd","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48153"
"2601","TX","Foard","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48155"
"2602","TX","Fort Bend","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48157"
"2603","TX","Franklin","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48159"
"2604","TX","Freestone","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48161"
"2605","TX","Frio","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48163"
"2606","TX","Gaines","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48165"
"2607","TX","Galveston","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48167"
"2608","TX","Garza","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48169"
"2609","TX","Gillespie","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48171"
"2610","TX","Glasscock","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48173"
"2611","TX","Goliad","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48175"
"2612","TX","Gonzales","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48177"
"2613","TX","Gray","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48179"
"2614","TX","Grayson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48181"
"2615","TX","Gregg","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48183"
"2616","TX","Grimes","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48185"
"2617","TX","Guadalupe","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48187"
"2618","TX","Hale","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48189"
"2619","TX","Hall","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48191"
"2620","TX","Hamilton","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48193"
"2621","TX","Hansford","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48195"
"2622","TX","Hardeman","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48197"
"2623","TX","Hardin","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48199"
"2624","TX","Harris","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48201"
"2625","TX","Harrison","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48203"
"2626","TX","Hartley","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48205"
"2627","TX","Haskell","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48207"
"2628","TX","Hays","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48209"
"2629","TX","Hemphill","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48211"
"2630","TX","Henderson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48213"
"2631","TX","Hidalgo","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48215"
"2632","TX","Hill","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48217"
"2633","TX","Hockley","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48219"
"2634","TX","Hood","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48221"
"2635","TX","Hopkins","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48223"
"2636","TX","Houston","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48225"
"2637","TX","Howard","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48227"
"2638","TX","Hudspeth","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48229"
"2639","TX","Hunt","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48231"
"2640","TX","Hutchinson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48233"
"2641","TX","Irion","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48235"
"2642","TX","Jack","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48237"
"2643","TX","Jackson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48239"
"2644","TX","Jasper","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48241"
"2645","TX","Jeff Davis","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48243"
"2646","TX","Jefferson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48245"
"2647","TX","Jim Hogg","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48247"
"2648","TX","Jim Wells","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48249"
"2649","TX","Johnson","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48251"
"2650","TX","Jones","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48253"
"2651","TX","Karnes","County","https://teamrv-mvp.sos.texas.gov/MVP/mvp.do","https://webservices.sos.state.tx.us/vrapp/index.asp","https://www.sos.texas.gov/elections/voter/current.shtml","48255"
